image_name| comment_number| comment
1076460267.jpg| 1| Усан сэлэлтийн костюмтай хэсэг хүмүүс аяллын хөлөг онгоцонд зугаацаж цэнгэдэг .
1076460267.jpg| 2| Усан онгоц болон бялзуухай завиар усанд орох костюмтай олон хүн .
1076460267.jpg| 3| Завин дээр үдэшлэг зохиох хүмүүсийн томоохон цугларалт .
1076460267.jpg| 4| Олон арван хүн завин дээр үдэшлэг хийж байна .
1076503761.jpg| 0| Шаргал үстэй охин сав барьж, усан онгоцон дээр цэнхэр, ногоон цэцэг бикини өмсөж байна .
1076503761.jpg| 1| Лонх барьсан бикини залуу бүсгүй эргэн тойрондоо явж, эрэгтэй хүнийг сүрэл малгайнд өшиглөж байна .
1076503761.jpg| 2| Хөнгөн өнгөтэй бикини завин дээр нэгэн залуу эмэгтэй сүрэл ковбой малгай өмссөн эрэгтэйг өшиглөн .
1076503761.jpg| 3| Өсвөр насныхан завин дээр үдэшлэг хийж байхад шаргал өсвөр насны хүүхэд нь эрэгтэй хүн өшиглөж .
1076503761.jpg| 4| Хаврын тоормосны үеэр хэсэг оюутнууд .
1077546505.jpg| 0| Цэнхэр сэлэлтийн хошуутай хүү усан дотор хөвж буй бялзуухай тоглоомтой, шар слайд уруудан хөвж буй усан сан руу гулгадаг .
1077546505.jpg| 1| Усан бассейн дээр хөвж буй өнгөт бөмбөлгүүд дээр хүүхэд слайднаас унаж байна.
1077546505.jpg| 2| Өнгөт гуурс бүхий усан сан руу гулгаж буй хүү .
1077546505.jpg| 3| Цэнхэр шорттой хүү усан сан руу гулсдаг .
1077546505.jpg| 4| Нэгэн хөвгүүн хашааны арын жижиг цөөрөм рүү гулсуурдан орж ирэв.
1077931201.jpg| 0| Усанд бяцхан хүүг агаарт шидэж, түүнийг барихын тулд доош буухыг нь хүлээж байсан хүн .
1077931201.jpg| 1| Нойтон костюмтай хүн бага насны хүүхдийг агаарт шидэж байгаа бөгөөд түүнийг барихад бэлэн .
1077931201.jpg| 2| Нойтон хувцас өмссөн хүүхэд агаарт шидэж байгаа эрэгтэй .
1077931201.jpg| 3| Усны дуслууд нисэж байхад эр хүн бяцхан хүүг агаарт шидэж .
1077931201.jpg| 4| Тэр хүн цөөрөмд байгаа бөгөөд бяцхан хүүг агаарт шидэж .
1078621572.jpg| 0| Жижиг оврын ачааны машины арын хэсэгт хөдөө орон нутгийн замаар явж байсан томоохон бүлэг хүмүүс . нэг хүн .
1078621572.jpg| 1| Ногоон өнхрөх толгодоор явж байгаа ачааны машины ар талд хүмүүс хамтад нь гишгэж, явган хүний замаар явж байхдаа .
1078621572.jpg| 2| Эрчүүдээр дүүрсэн хуучин ачааны машин зүүн гар талын хөдөөний замаар явж байна .
1078621572.jpg| 3| Ачааны машины араас хэсэг хүмүүс . замаар . хөдөө орон нутагт .
1078621572.jpg| 4| Ачааны машины ар талд олон эрчүүд . замаар явж байгаа .
1079013716.jpg| 0| Рестораны гал тогоонд 2 хүн хоол бэлтгэж байна .
1079013716.jpg| 1| Тогооч нар үйлчлүүлэгчдэд гамбургер бэлтгэж байна .
1079013716.jpg| 2| Рестораны гал тогоонд 2 хоолны тогооч бургер бэлтгэдэг .
1079013716.jpg| 3| Гал тогоонд хоол бэлтгэж буй 2 эрэгтэй .
1079013716.jpg| 4| Гал тогооны хоол хийх 2 тогооч .
1079274291.jpg| 0| 2 хүүхэн камер харж байна . Нэг нь инээмсэглэж . Нөгөө нь хэлээ нааж .
1079274291.jpg| 1| Бяцхан хүү камерт хэлээ саваа . Өөр нэг хүүхэн харж байна .
1079274291.jpg| 2| Хоёр хүү камер руу харлаа. Нэг нь хэлээ нааж байна .
1079274291.jpg| 3| тэнэг царай гаргаж байгаа хоёр хүүхэн .
1079274291.jpg| 4| Хоёр хүү нүүр хийх .
107936523.jpg| 0| Бор өнгийн өмдтэй хүн . нисэхэд гялбаатай хашаатай газрыг тойрон сууж .
107936523.jpg| 1| Ажилчны араатай хүн гинжит холбоос хашааны дээр I дүнз . гагнуур хийж байна .
107936523.jpg| 2| Эрэгтэй хүн бор өмд, гутал өмсөх , гагнуурын үед .
107936523.jpg| 3| Барилгын ажилчин , Өндөр дүнз дээр гагнуур .
107936523.jpg| 4| Төмөрчин ямар нэгэн ажил хийдэг .
107969134.jpg| 0| Нэгэн ээж хүүхдээ орон сууцныхаа гадаа гахайн махаар авч явахаар шийджээ .
107969134.jpg| 1| Цэнхэр, цагаан өнгийн цамцтай бяцхан хүү ээжийнхээ мөрөн дээр сууж байна .
107969134.jpg| 2| Ээж залуутайгаа хамт гадаа сайхан өдрийг зугаатай өнгөрүүллээ .
107969134.jpg| 3| залуу бүсгүй мөрөн дээрээ хүүхэд төрүүлж өгч байна .
107969134.jpg| 4| Эмэгтэй хүн бага насны хүүхдэд гахайн мялзан .
1079742005.jpg| 0| Нэгэн эмэгтэй том бие ус руу харж байхдаа загалмай хэлбэртэй шонгийн эсрэг амарч байна .
1079742005.jpg| 1| Дээрээс нь харж байгаа хүн . загалмай дээр түшиж байхдаа .
1079742005.jpg| 2| Цагаан загалмайд түшиж буй эмэгтэй доорх далайг харж байна .
1079742005.jpg| 3| Далайн эрэг дээр цагаан загалмайн дэргэд нэгэн эмэгтэй .
1079742005.jpg| 4| Хүн тохой руу харсан цагаан загалмайн дэргэд зогсоно .
107985741.jpg| 0| Голын эрэг дээр хэсэг хүмүүс зүлгэн дээр сууж , зарим нь зогсож .
107985741.jpg| 1| Усны хажуугийн өвстэй газар хэдэн хүн сууж зогсож .
107985741.jpg| 2| Дөрвөн охин өвсөнд сууж байхад хэд хэдэн эр тэдний дэргэд зогсож байна .
107985741.jpg| 3| Усны ойролцоо хэсэг бүлэг хүмүүс цуглажээ .
107985741.jpg| 4| Хүмүүс нуурын ойролцоох өвсөнд цуглардаг .
1080230428.jpg| 0| Улаан хошуут эрэгтэй волейболчин мэргэжлийн волейболын тэмцээний үеэр эсрэг тоглогчийн оноог блоклохыг хичээдэг .
1080230428.jpg| 1| Волейбол тоглож байгаа эрчүүд . Нэг тоглогч бөмбөгөө алдсан ч гар нь агаарт .
1080230428.jpg| 2| Хэсэг үзэгчид эрэгтэйчүүдийн элсний волейболын тоглолтыг үзэж .
1080230428.jpg| 3| Волейболчид наран шарлагын газар нарлаг өдөр өрсөлддөг .
1080230428.jpg| 4| Элсэнд волейбол тоглож байгаа эрчүүд .
108149945.jpg| 0| Тод улбар шар өнгийн цасны костюм өмссөн төмөр замаас цас хүрз . хоёр хүн .
108149945.jpg| 1| Улбар шар хучмалтай хоёр хүн төмөр замын цасыг .
108149945.jpg| 2| Малгай, улбар шар өнгийн дүрэмт хувцас өмссөн хоёр хүн хүрз цас .
108149945.jpg| 3| Ажил дээр эрчүүд төмөр замаас цас .
108149945.jpg| 4| Онцгой байдлын ажилтнууд зам цэвэрлэж байна .
10815824.jpg| 0| Шар морь, хар цамцтай шаргал охин торхонд галаа ширтэж байна .
10815824.jpg| 1| Эр хүн , бас охин, хоёр морь нь . галд агуулагдах ойр .
10815824.jpg| 2| Галын ард морины тугалгыг барьсан охин .
10815824.jpg| 3| Хоёр хүн, хоёр морь гал үзэж байна .
10815824.jpg| 4| Нэг охин морьтойгоо галын дэргэд зогсож байна .
1081595465.jpg| 0| Жүржийн аюулгүй байдлын хантааз өмссөн хэсэг барилгын ажилчид төмөр замын гармыг нийлүүлж газар дээр нь сууж .
1081595465.jpg| 1| Улбар шар хантаазтай хэд хэдэн ажилчид трамвайны төмөр замыг засаж байна. .
1081595465.jpg| 2| Галт тэрэгний машины дэргэд ажиллаж буй . тусгуулагч хантааз өмссөн ажилчид .
1081595465.jpg| 3| Галт тэрэгний зам дээр ажиллаж буй төмөр замын ажилчид хотын .
1081595465.jpg| 4| Галт тэрэгний зам дээр хөдөлмөрчид ажиллаж байна .
1082110795.jpg| 0| Бейсболын малгай, цамцны хоёр эрүү . хуучин , зэвэрдэггүй VW өгзөгний хөдөлгүүр дээр ажиллах .
1082110795.jpg| 1| Сонгодог , зэвэрдэггүй , volkswagen өгзөг харж байгаа настай залуу .
1082110795.jpg| 2| Фолксваген шар буурцгийн . ажиллаж буй хоёр хүн .
1082110795.jpg| 3| Хуучин машиныг зодож байгаа хоёр хүн .
1082110795.jpg| 4| Хуучин машин дээр хоёр хүн ажиллаж .
1082223338.jpg| 0| Эр хүн өөрөө ямар нэгэн төсөл хийж газар дээр нь өвдөг сөгд .
1082223338.jpg| 1| явган хүний зам дээр ажилладаг хөх бээлийтэй эмэгтэй ямар нэг цэвэрлэгчтэй
1082223338.jpg| 2| Богино , цайвар үстэй охин ягаан дээврийн хавтанг нийлүүлж байна .
1082223338.jpg| 3| Эмэгтэй хүн явган хүний зам дээр цагаан төмөр хүрээ . цуглуулдаг .
1082223338.jpg| 4| Залуу эмэгтэй хуучин тавиур дээр элс .
1082250005.jpg| 0| Ягаан цамц, улаан хормогч өмссөн эмэгтэй ресторандаа хоол барьж, цүнхтэй талх, микро долгион, ханан дээрх самбарын цэсээр хүрээлэгдсэн зогсож байна .
1082250005.jpg| 1| Шар малгай , ягаан цамц , улаан хормогч өмссөн эмэгтэй гал тогоонд хоол барьж .
1082250005.jpg| 2| Ягаан цамцтай ажилтан рестораны гал тогооны өрөөнд камерын инээмсэглэл .
1082250005.jpg| 3| Гал тогооны өрөөнд аяга тавагтай хоол барьж буй эмэгтэй .
1082250005.jpg| 4| Дэлгүүрт байгаа эмэгтэйчүүд хоол хүнсээ баяртайгаар барьдаг .
1082252566.jpg| 0| Том бор нохой Бостоны жижиг терриерийг нүүрээрээ түлхэж байхад анаутер нохой харж байна .
1082252566.jpg| 1| Бөмбөгний гол дүрд тоглосон гурван нохой байдаг .
1082252566.jpg| 2| Том арьстай нохой шороонд 2 жижиг нохойны дэргэд зогсож .
1082252566.jpg| 3| Бух , хонины нохой , хашаандаа зогсож байгаа боксчин .
1082252566.jpg| 4| Янз бүрийн хэмжээтэй гурван нохой .
1082379191.jpg| 0| Нуурын хажууд тавцан дээр сууж байгаа эрэгтэй, эмэгтэй .
1082379191.jpg| 1| Эрэгтэй эмэгтэй хамт боомт дээр сууж байна .
1082379191.jpg| 2| Цамцгүй эрэгтэй, эмэгтэй хүн боомт дээр сууж .
1082379191.jpg| 3| Эмэгтэй, цамцгүй эр хоёр боомт дээр сууж .
1082379191.jpg| 4| Боомт дээр сууж буй эрэгтэй, эмэгтэй .
1082478946.jpg| 0| Ажилчид тэрэгний зам тавьж байна .
1082478946.jpg| 1| Улбар шар хантаазтай эрчүүд галт тэрэгний зам тавьж байна .
1082478946.jpg| 2| Төмөр зам дээр ажиллаж буй улбар шар хантааз өмссөн эрчүүд .
1082478946.jpg| 3| Зарим гудамжны төмөр зам дээр хэсэг эрчүүд ажилладаг .
1082478946.jpg| 4| Аюулгүй байдлын хантаазтай эрчүүд зам дээр ажиллаж байна .
1082608010.jpg| 0| Нейон хантаазтай барилгын ажилчин цахилгаан тоног төхөөрөмжтэй ажиллаж байхад . гялс нисэх үед .
1082608010.jpg| 1| Галт тэрэгний зам дээр ажиллаж байгаа нүүрний баг, өндөр харагдах хантаазтай эрэгтэй .
1082608010.jpg| 2| Улбар шар, саарал цамцтай эмэгтэй хүн ямар нэг зүйлийг засаж байна .
1082608010.jpg| 3| Зам засч байгаа хүн . тоног төхөөрөмжөөрөө .
1082608010.jpg| 4| Тэр улбар шар хантаазтай ажиллаж байна .
1083240835.jpg| 0| Улаан хүрэн үстэй, хар өнгийн хумстай эмэгтэй маскарыг болгоомжтой түрхэж байна .
1083240835.jpg| 1| Улаан үстэй эмэгтэй нь нүдний шилээ маскар түрхэж .
1083240835.jpg| 2| Эмэгтэй хүн нүднийхээ нүдийг илэхдээ маскараа болгоомжтой түрхэж байна .
1083240835.jpg| 3| Эмэгтэй хүн нүднийхээ нүдийг иллэг хийж маскараг түрхэнэ .
1083240835.jpg| 4| Эмэгтэй хүн маскара түрхэж байна .
1084040636.jpg| 0| Цагаан нохой нүдээ нээж хазайсан шалан дээр толгойгоо амрааж байна .
1084040636.jpg| 1| Хөл дээрээ толгойгоо тавьж байгаа цагаан нохойны хаалт .
1084040636.jpg| 2| Цагаан нохой толгойгоо хойлог тоосгон дээр .
1084040636.jpg| 3| Цагаан нохой толгой нь газар дээр .
1084040636.jpg| 4| шалан дээр хэвтэж байгаа том цагаан нохой .
1084104085.jpg| 0| шар цамц, ногоон шорт өмссөн эмэгтэй хиймэл улаан хананд авирч байхад аюулгүй байдлын .
1084104085.jpg| 1| Хөх богино болон цагаан цамц өмссөн эмэгтэй нь дотор хад авирах .
1084104085.jpg| 2| Охин нь зангуунд , хаданд авирах .
1084104085.jpg| 3| Хиймэл хадан хананд авирч буй эмэгтэй .
1084104085.jpg| 4| Охин хадан хананд авирч байна .
1084527029.jpg| 0| Хүн бүр энэ бүх үзэсгэлэнт моторт бээр энд сайн шатахуун авч байгаа юм шиг харагдаж байна!
1084527029.jpg| 1| Энд эмх цэгцтэй байдлаар хэдэн арван моторт моторт . зохион байгуулж .
1084527029.jpg| 2| Явган хүний зам дээр олон скоч хамт зогсдог .
1084527029.jpg| 3| Японы хэд хэдэн мотоциклууд эгнэн зогсож байна .
1084527029.jpg| 4| Ази тивд эгнэн зогсож буй олон мотоцикл .
108503753.jpg| 0| Бүс нутгийн паркийн цагдаагийн нисдэг тэрэг газардхаар бэлтгэж байна .
108503753.jpg| 1| Цагаан, ногоон өнгийн нисдэг тэрэг нисэх онгоцны буудал дээрээс хөөрч .
108503753.jpg| 2| Цэлмэг өдөр нисдэг тэрэг хөөрч байна .
108503753.jpg| 3| Нисдэг тэргээр нислэг үйлдэхээр явж байна .
108503753.jpg| 4| Нисэх буудлаас хөөрч буй нисдэг тэрэг .
10863862.jpg| 0| Өндөр настай , эрэгтэй барилгын ажилчин шар хантааз өмсөж байшингийн дээврээс түшиц газар руу авирч байна .
10863862.jpg| 1| Шар хантаазтай хүн шкафны дээрх ханан дээр зогсож байна .
10863862.jpg| 2| Тусгадаг хантаазтай эр өөрийгөө шкафан дээр .
10863862.jpg| 3| Барилгын ажилтан барилгын дээр авиралт хийж байна .
10863862.jpg| 4| Эрэгтэй хүн шкафаар доош авирч .
108656820.jpg| 0| Хэсэг хүмүүс нэг бол зогсож байгаа эсвэл сууж байна , Зарим нь малгай, ороолт өмссөн байна , харин зарим нь .
108656820.jpg| 1| Арван дөрвөн хүний бүрэлдэхүүнтэй ажлын хэсэг . танхимд хоолны ширээ, тайз .
108656820.jpg| 2| Том бүлэг хүмүүс tile шалтай өрөөнд .
108656820.jpg| 3| Ямар нэгэн үдэшлэг дээр өөр өөр хувцас өмссөн олон хүн .
108656820.jpg| 4| Тайзны дэргэд зогсож байгаа хүмүүсийн цугларалт .
1087168168.jpg| 0| Нэгэн жаал хүү үсэрч, бялзуухай цөөрөмд сууж буй бяцхан охин .
1087168168.jpg| 1| Нэгэн хөвгүүн бялзуухай бөгж дээр үсэрч, охин түүнийг харж байна
1087168168.jpg| 2| Бага насны хоёр хүүхэд усан дотор бяцлагдсан тоглоомоор тоглож байна .
1087168168.jpg| 3| Өсвөр насны хүү бялзуухай гулгалт дээр үсэрч байна .
1087168168.jpg| 4| Усан үсрэлтийн байран дээр үсэрч буй хүү
1087539207.jpg| 0| Поларис машин дээр тоглож байгаа хэдэн хүүхэд гадаа .
1087539207.jpg| 1| Хүүхдүүд талбайн дөрвөн дугуйт . дээр тоглож .
1087539207.jpg| 2| Нэгэн сайхан өдөр трактор дээр тоглож байгаа гэр бүл
1087539207.jpg| 3| Дөрвөн хүүхэд нэг талбайд АТВ-аар давхиж байна .
1087539207.jpg| 4| Хүүхдүүд талбайд трактор унадаг .
1088385559.jpg| 0| Настай эмэгтэй гэрийн гал тогоонд ногоо шарж , ар талд нь ваар, шилээр дүүрэн лангуу .
1088385559.jpg| 1| Уламжлалт хувцас өмссөн энэтхэг эмэгтэй . зуухан дээрээ ногоо .
1088385559.jpg| 2| Өндөр настай эмэгтэй шарах шүүгээнд оройн хоол хийж байна .
1088385559.jpg| 3| Өндөр настай эмэгтэй гал тогооны өрөөнд шарах хоол .
1088385559.jpg| 4| Цагаан гаатай эмэгтэй . хүнсний ногоо хийх .
1088767354.jpg| 0| salmon өнгөтэй бикини охин хоёр залуу хажууд зогсож байна; нэг нь хар хувцас өмсөж нөгөө нь поп архи уудаг .
1088767354.jpg| 1| Улаан бикини өмссөн, улаан өдтэй толгойтой галзуу бүсгүй хоёр залууд ойртон ирж байна .
1088767354.jpg| 2| Улаан өнгийн хувцас өмссөн эмэгтэй гудамжинд зогсож буй өөр хоёр хүнийг харж байна .
1088767354.jpg| 3| Улаан өнгийн дэс дарааллын хувцастай, өдтэй бүсгүй явган хүний зам дээр зогсож .
1088767354.jpg| 4| Эрэгтэй, эмэгтэй хамт зогсож байгаа зүүн талд улаан өмсгөлтэй эмэгтэй .
108898978.jpg| 0| Шар хантааз өмссөн 2 хүн кросскоунтри цанаар гулгаж .
108898978.jpg| 1| Хоёр цаначин ой модоор явж байна .
108898978.jpg| 2| Хоёр цаначин ойд жимээр гулгаж байна .
108898978.jpg| 3| Ой модтой газар цасанд хоёр хүн цанаар гулгаж байна .
108898978.jpg| 4| Цанаар гулгагсад ой дундуур толгод өөд алхдаг .
108899015.jpg| 0| Ганц цанчин уул өөд явж байна .
108899015.jpg| 1| Цасан бүрхүүлтэй уулын оройд цанаар гулгадаг .
108899015.jpg| 2| Цасан бүрхүүлтэй ууланд хоёр хүн .
108899015.jpg| 3| Цаст уул өөд хоёр хүн авирч байна .
108899015.jpg| 4| Цаст толгодоор авирч буй хоёр явган аялагч .
1089059626.jpg| 0| Ази хүн үзмэрч, футболк зарим хоол бэлтгэх .
1089059626.jpg| 1| Ширээн дээр сууж байхдаа хичээнгүйлэн ажиллаж байгаа хүн .
1089059626.jpg| 2| гэрийнхээ . ширээн дээр багаж ашиглаж сууж байгаа хүн .
1089059626.jpg| 3| Энэтхэг эр өөрийнхөө гэрт .
1089059626.jpg| 4| Эр хүн хутгаа хурцлах нь .
1089181217.jpg| 0| Хөнгөн бор нохой зам дээр аз жаргалтай гүйдэг .
1089181217.jpg| 1| бор нохой модон замаар гүйдэг
1089181217.jpg| 2| Өвсний хажууд гүйж буй бор нохой .
1089181217.jpg| 3| Нэг нохой зам руу гүйж байна .
1089181217.jpg| 4| Эрч хүчтэй бор нохой гүйж байна
1089354362.jpg| 0| Ногоон богино ханцуйтай цамц, цэнхэр жинс, эргүүлэгтэй цамцтай, аяга барьж, хөл дээрээ цүнхээ барин тэмдэглэлийн дэвтэрт бичиж буй охин .
1089354362.jpg| 1| Ногоон цамц, жинсэн өмд өмссөн эмэгтэй гартаа кофе барин стооп дээр өвдөг сөгдөн , цүнх нь хажууд нь, араас нь том хаалга . Бичиг баримт бөглөх үед .
1089354362.jpg| 2| Эмэгтэй хүн том хар хаалганы өмнө шатан дээр сууж . дэвтэрт бичиж .
1089354362.jpg| 3| Шатан дээр сууж байгаа эмэгтэй . Ард нь хаалгатай юм бичиж .
1089354362.jpg| 4| Кофе аяга барьсан охин гадаа бичиж байна .
108957912.jpg| 0| Хүмүүс гудамжаар алхдаг бөгөөд ашиглалтын ажилчид гэрлийг засдаг .
108957912.jpg| 1| Их хотын гудамжаар олон хүн .
108957912.jpg| 2| Хотын гудамжны уулзварыг хүмүүс гаталж байна .
108957912.jpg| 3| Явган зорчигчид улаан гэрлээр гудамж хөндлөн .
108957912.jpg| 4| Хотын гудамжаар явж байгаа хүмүүс .
108970557.jpg| 0| Улаан сандал дээр даашинзтай ягаан өнгийн даашинзтай сууж байгаа эмэгтэй, гар дээр сууж ном амрах .
108970557.jpg| 1| Хөнгөн ягаан өнгийн хувцас өмсөж, корска өмссөн эмэгтэй өвөртөө гараа .
108970557.jpg| 2| Богино бор үстэй лавендер эмэгтэй том сандал дээр сууж .
108970557.jpg| 3| Эмэгтэйчүүд сууж байхдаа албан ёсны хувцас өмсөж байна .
108970557.jpg| 4| Богино үстэй эмэгтэй хүн сууж байна .
1089755335.jpg| 0| Нэгэн эмэгтэй шөнө самбар дээр хүүхдүүдтэйгээ зогсож, далайг харан .
1089755335.jpg| 1| Гурван хүүхэдтэй эмэгтэй орой нь самбарын дээгүүр загасчилдаг .
1089755335.jpg| 2| Эмэгтэй 3 хүүхдийн хамт загасан шонтой тавцан дээр зогсож байна .
1089755335.jpg| 3| Зарим хүмүүс шөнийн цагаар нэг охин загасчилж буй .
1089755335.jpg| 4| Эх, хүүхэд хоёр шөнийн цагаар самбарын алхаанд загасчилдаг .
109083036.jpg| 0| Модон довжоонтой элсэн дээр тоглож буй 6 эрэгтэй .
109083036.jpg| 1| Шороон талбайд крикет тоглож буй залуус групп .
109083036.jpg| 2| Баруун Азийн зургаан залуус шороон дээр крикет тоглодог .
109083036.jpg| 3| Олон тооны хөвгүүд задгай элсэнд крикет тоглодог .
109083036.jpg| 4| хуурай цөлийн бүсэд крикет тоглож байгаа хүүхдүүд
1091942526.jpg| 0| Хоёр бяцхан хүү эргэн тойронд нь тоглож, нэг бяцхан охин нуруун дээрээ авирах үед нэгэн эмэгтэй инээж байна .
1091942526.jpg| 1| Нэгэн охин бага насны охиныг нуруун дээрээ тэвэрч, бяцхан хүүхэдтэй нүүр тулж байхдаа инээдэг .
1091942526.jpg| 2| Ногоон танкны оройд эмэгтэй хүн 3 хүүхэд тойрон хүрээлж , инээх .
1091942526.jpg| 3| Зуны арын хашааны үдэшлэг дээр хүүхдүүдтэй тоглож байгаа бүсгүй .
1091942526.jpg| 4| Хүүхнүүдтэй тоглож байгаа эмэгтэй .
10919429.jpg| 0| Хар цамц, хар жинсэн өмд өмссөн эрэгтэй, бяцхан хүү ногоон ачааны машины мотор дотор нь харж байна. Өмнө нь газан савтай өвсний талбайд зогсож байхад .
10919429.jpg| 1| Хар цамцтай эрэгтэй , хар өмд , хуучин , ногоон өнгийн эртний автомашины хөдөлгүүр дээр ажиллаж байсан , шар өнгийн газ лаазтай , зүлгэн дээр сууж .
10919429.jpg| 2| Нэгэн залуу, бага насны хүүхэд хуучин ачааны машины хантаазны доор харж .
10919429.jpg| 3| Хуучин ачааны машины хөдөлгүүр дээр эрэгтэй хүүхэд . ажиллах .
10919429.jpg| 4| Хүүхэд харж байхад хуучин ачааны машин дээр ажиллаж байгаа хүн .
109202756.jpg| 0| Хөх хантааз, хөх жинсэн өмд өмссөн эмэгтэй хөлдүү нуур, цасаар хучигдсан уулын ойролцоо бор морь унаж .
109202756.jpg| 1| Цаст ууланд бор ноорог морины орой дээр сууж буй залуу шаргал эмэгтэй .
109202756.jpg| 2| Өвлийн цагт хөлдүү нуурын ойролцоо нэгэн эмэгтэй морь унадаг .
109202756.jpg| 3| Эмэгтэй n цэнхэр хантааз хөлдүү нуурын ойролцоо тэнэг морь дээр сууж .
109202756.jpg| 4| Цэнхэр хантаазтай эмэгтэй усны ойролцоо бор морь унаж .
109202801.jpg| 0| Хоёр алтан хүрэн морь хөх дээлтэй эмэгтэй хүний жолоодсон чарга татна .
109202801.jpg| 1| Хоёр морь цас хучигдсан газар эмэгтэй хүний жолоодсон сүйх тэргээр .
109202801.jpg| 2| Инээмсэглэсэн шаргал эмэгтэйн заавраар хоёр морь чарга татаж .
109202801.jpg| 3| Хоёр ноорог морь цасан дундуур тэргээ татна .
109202801.jpg| 4| Хоёр морьт тэрэгний . эмэгтэй хүн татаж байна .
1092437557.jpg| 0| Эмэгтэй нь гадаа дугуй нь форрест хадгалалтанд зугаацаж байна .
1092437557.jpg| 1| Жүржийн савны оройд нэг охин дугуйгаа алхаж явна.
1092437557.jpg| 2| печк танкны дээд талд инээмсэглэсэн эмэгтэй уулын дугуй барьж зогсож байна
1092437557.jpg| 3| Аз жаргалтай өсвөр насны охин дугуй унахаасаа завсарлаж .
1092437557.jpg| 4| Нэг охин талбайд дугуйгаа тэвэрч байхдаа инээмсэглэж .
109260216.jpg| 0| Хүн аюулгүй байдлын оосроос зууран өндөр , хавтгай ууланд авирдаг .
109260216.jpg| 1| Хүн цагаан оосроос зууран хаданд авирч байна .
109260216.jpg| 2| Олс ашиглан хадан цохион дээр авирч буй хүн
109260216.jpg| 3| Улаан хантааз өмссөн хүн эгц хадан дээр авирдаг .
109260216.jpg| 4| Хүн огцом доош .
109260218.jpg| 0| Спелункерс гадаргуугаас нарны гэрэлд усанд орох үед хадны агуйн дотор .
109260218.jpg| 1| Агуй дахь гэрлийн нүх гурван спелункерийг харуулдаг
109260218.jpg| 2| Гурван хаданд авирагч том хадан дээр . дээр зогсож байна .
109260218.jpg| 3| Хүмүүс хадны цамхаг дотор зогсож .
109260218.jpg| 4| агуйд 3 хүн сууж .
1093716555.jpg| 0| Явган аялагчдын хэсэг зарим уулын урд газар амарч байна .
1093716555.jpg| 1| Хэдэн явган аялагч уулын өмнө араагаа тавьж амардаг .
1093716555.jpg| 2| Явган аялагчдын бүлэг уулын урд амарч байна .
1093716555.jpg| 3| Ард түмэн уул уурхайтай аялал .
1093716555.jpg| 4| хэсэг үүргэвч . хуурай газар хэвтэж .
1093737381.jpg| 0| Цэнхэр өнгийн даашинз өмссөн эмэгтэй явган хүний зам дээр нэг хүүхэн, охины зургийг зурж байна . Явган хүний зам дээр .
1093737381.jpg| 1| Цэнхэр даашинзтай эмэгтэй 2 хүүхдийн шохойтой зурагтай зогсож . урсгалаар .
1093737381.jpg| 2| Сараан шигтгээтэй барилгын өмнө шохойн зургийн дэргэд эмэгтэй хүн зогсож .
1093737381.jpg| 3| Нэгэн эмэгтэй гадаа . нарийн шохойны зураг дээр .
1093737381.jpg| 4| Шохой зургийн өмнө зогсож байгаа эмэгтэй
109380144.jpg| 0| Гурван залуу сууж байна . Охин инээж байхдаа нэг залууг нүүрэн дээр нь өшиглөж байгаа дүр үзүүлж байна . Түүний ард байгаа залуу 'дундуураа байгаа юм шиг харагдаж байна ^
109380144.jpg| 1| Иллинойс футболк өмссөн эрэгтэй камер харж байхад нэг охин түүний нүүр рүү хөлөө онилж, өөр нэг эрэгтэй ар талд нь хачин царай гаргаж байна .
109380144.jpg| 2| Газар дээр сууж байгаа эрэгтэй залуу эмэгтэй тоглоомоор өшиглөдөг . Харин ар талын эрэгтэй хүн ажигладаг .
109380144.jpg| 3| Өөр нэг хүн царай гаргах үед охин нэг залуугийн нүүрийг тоглоомоор өшиглөдөг .
109380144.jpg| 4| Сууж байгаа охин гутлаа нэг залуугийн нүүр рүү нь .
